category_class	label	harrisons_view	mondo_txgnn	mondo_top_grouping	medical_specialization	txgnn	anatomical	is_pathogen_caused	is_cancer	is_glucose_dysfunction	tag_existing_treatment	tag_qaly_lost
MONDO:0012564	Polyosteolysis-hyperostosis syndrome	hereditary_disease	other	hereditary_disease	genetics_and_genomics|orthopaedic|rheumatology	metabolic_disorder|cancer|autoimmune_diseases|inflammatory_disease	muscle_disorder|bone_disorder|joint_disorder	false	false	false	false	high
MONDO:0012565	Fanconi anemia complementation group N	immune_system_disorder|musculoskeletal_system_disorder|hereditary_disease|hematologic_disorder|metabolic_disease|disorder_of_development_or_morphogenesis	anemia|metabolic_disease	metabolic_disease|disorder_of_development_or_morphogenesis|immune_system_disorder|hematologic_disorder|hereditary_disease|musculoskeletal_system_disorder	genetics_and_genomics|hematology	anemia|metabolic_disorder	blood_bone_marrow_disorder|immune_disorder	false	false	false	true	high
MONDO:0012569	mitral valve prolapse, myxomatous 3	hereditary_disease|cardiovascular_disorder|disorder_of_development_or_morphogenesis	cardiovascular_disorder	cardiovascular_disorder|disorder_of_development_or_morphogenesis|hereditary_disease	genetics_and_genomics|pediatric|cardiothoracic|cardiology	cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	true	medium
MONDO:0012570	body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency	integumentary_system_disorder|hereditary_disease	other	hereditary_disease|integumentary_system_disorder	dermatology|hematology	metabolic_disorder|coagulation_factor_deficiency|inflammatory_disease	liver_disorder|blood_bone_marrow_disorder|skin_disorder	false	false	false	false	medium
MONDO:0012571	primary ciliary dyskinesia 6	hereditary_disease|syndromic_disease|respiratory_system_disorder	other	respiratory_system_disorder|syndromic_disease|hereditary_disease	genetics_and_genomics|neurology|pulmonology	metabolic_disorder|neurodegenerative_disease	ear_disorder|joint_disorder|spinal_disorder|brain_disorder|kidney_disorder|eye_disorder	false	false	false	false	high
MONDO:0012572	Sakoda complex	hereditary_disease	other	hereditary_disease	neurology|pediatric|psychiatry	mental_health_disorder|neurodegenerative_disease|autoimmune_diseases	liver_disorder|joint_disorder|skin_disorder	false	false	false	false	high
MONDO:0012573	vesicoureteral reflux 2	hereditary_disease|urinary_system_disorder	other	urinary_system_disorder|hereditary_disease	pediatric|urology	urological_condition|kidney_problem|urinary_disorder|inflammatory_disease	urinary_tract_disorder|kidney_disorder	false	false	false	true	medium
MONDO:0012574	Potocki-Lupski syndrome	hereditary_disease|syndromic_disease|chromosomal_disorder	other	chromosomal_disorder|syndromic_disease|hereditary_disease	genetics_and_genomics|pediatric	metabolic_disorder|neurodegenerative_disease|cardiovascular_disorder	heart_disorder|muscle_disorder|blood_bone_marrow_disorder|joint_disorder|vascular_disorder	false	false	false	false	high
MONDO:0012575	branchiootorenal syndrome 2	hereditary_disease|syndromic_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|syndromic_disease|hereditary_disease	genetics_and_genomics|pediatric|renal_medicine	adrenal_gland_disease|autoimmune_diseases|inflammatory_disease	ear_disorder|kidney_disorder	false	false	false	true	high
MONDO:0012576	supranuclear palsy, progressive, 3	disorder_of_visual_system|nervous_system_disorder|hereditary_disease|syndromic_disease	neurodegenerative_disease	disorder_of_visual_system|nervous_system_disorder|syndromic_disease|hereditary_disease	neurology	neurodegenerative_disease|progressive_disease	muscle_disorder|brain_disorder|spinal_disorder	false	false	false	false	very_high
MONDO:0012579	autoimmune pulmonary alveolar proteinosis	immune_system_disorder|respiratory_system_disorder	autoimmune_disease	respiratory_system_disorder|immune_system_disorder	immunology|allergy_and_immunology|pulmonology	adrenal_gland_disease|autoimmune_diseases|inflammatory_disease	lung_disorder|immune_disorder	false	false	false	false	high
MONDO:0012580	hereditary pulmonary alveolar proteinosis	hereditary_disease|respiratory_system_disorder	other	respiratory_system_disorder|hereditary_disease	genetics_and_genomics|pulmonology	metabolic_disorder|autoimmune_diseases|inflammatory_disease	lung_disorder|immune_disorder	false	false	false	false	high
MONDO:0012581	osteogenesis imperfecta type 8	musculoskeletal_system_disorder|hereditary_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|hereditary_disease|musculoskeletal_system_disorder	genetics_and_genomics|orthopaedic|pediatric	metabolic_disorder|autoimmune_diseases	muscle_disorder|bone_disorder|joint_disorder|spinal_disorder|skin_disorder	false	false	false	false	high
MONDO:0012582	interstitial lung disease due to ABCA3 deficiency	hereditary_disease|respiratory_system_disorder	other	respiratory_system_disorder|hereditary_disease	genetics_and_genomics|pediatric|pulmonology	metabolic_disorder|autoimmune_diseases|inflammatory_disease	lung_disorder	false	false	false	false	very_high
MONDO:0012583	tooth agenesis, selective, 5	musculoskeletal_system_disorder|hereditary_disease	other	mouth_disorder|hereditary_disease|musculoskeletal_system_disorder	genetics_and_genomics|pediatric|otolaryngology	metabolic_disorder|autoimmune_diseases	bone_disorder|teeth_disorder	false	false	false	false	medium
MONDO:0012586	coronary artery disease, autosomal dominant 2	hereditary_disease|cardiovascular_disorder	cardiovascular_disorder	cardiovascular_disorder|hereditary_disease	genetics_and_genomics|cardiothoracic|cardiology	metabolic_disorder|cardiovascular_disorder	heart_disorder|vascular_disorder	false	false	false	true	high
MONDO:0012588	neuronal ceroid lipofuscinosis 7	nervous_system_disorder|hereditary_disease|metabolic_disease	metabolic_disease|neurodegenerative_disease	metabolic_disease|nervous_system_disorder|hereditary_disease	genetics_and_genomics|neurology	metabolic_disorder|neurodegenerative_disease	muscle_disorder|brain_disorder|spinal_disorder	false	false	false	false	very_high
MONDO:0012589	Pitt-Hopkins syndrome	hereditary_disease|syndromic_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|syndromic_disease|hereditary_disease	genetics_and_genomics|neurology|pediatric	mental_health_disorder|neurodegenerative_disease	muscle_disorder|brain_disorder|spinal_disorder|upper_gastrointestinal_disorder	false	false	false	false	high
MONDO:0012590	XFE progeroid syndrome	hereditary_disease|syndromic_disease	other	syndromic_disease|hereditary_disease	genetics_and_genomics|endocrinology|dermatology	metabolic_disorder|autoimmune_diseases|inflammatory_disease	bone_disorder|skin_disorder	false	false	false	false	very_high
MONDO:0012591	osteogenesis imperfecta type 5	musculoskeletal_system_disorder|hereditary_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|hereditary_disease|musculoskeletal_system_disorder	genetics_and_genomics|orthopaedic|pediatric	metabolic_disorder|autoimmune_diseases	bone_disorder|joint_disorder|teeth_disorder|skin_disorder	false	false	false	false	medium
MONDO:0012592	osteogenesis imperfecta type 11	musculoskeletal_system_disorder|hereditary_disease|disorder_of_development_or_morphogenesis	other	disorder_of_development_or_morphogenesis|hereditary_disease|musculoskeletal_system_disorder	genetics_and_genomics|orthopaedic	genetic_disorder|metabolic_disorder	bone_disorder|joint_disorder|spinal_disorder	false	false	false	true	high
MONDO:0012593	brain-lung-thyroid syndrome	nervous_system_disorder|hereditary_disease|endocrine_system_disorder|syndromic_disease	endocrine_system_disorder	endocrine_system_disorder|nervous_system_disorder|syndromic_disease|hereditary_disease	neurology|endocrinology|pulmonology	metabolic_disorder|autoimmune_diseases|inflammatory_disease	endocrine_disorder|brain_disorder|lung_disorder|thyroid_disorder	false	false	false	false	high
MONDO:0012594	complement factor I deficiency	immune_system_disorder|hereditary_disease	other	immune_system_disorder|hereditary_disease	genetics_and_genomics|rheumatology|immunology|hematology	autoimmune_diseases|inflammatory_disease	blood_bone_marrow_disorder|kidney_disorder|immune_disorder	false	false	false	true	medium
MONDO:0012596	PSAT deficiency	hereditary_disease|metabolic_disease	metabolic_disease	metabolic_disease|hereditary_disease	genetics_and_genomics|pediatric|endocrinology	neurodegenerative_disease|metabolic_disorder	liver_disorder|blood_bone_marrow_disorder|endocrine_disorder	false	false	false	true	very_high
MONDO:0012597	prostate cancer, hereditary, 9	reproductive_system_disorder|hereditary_disease|cancer_or_benign_tumor	cancer_or_benign_tumor	reproductive_system_disorder|cancer_or_benign_tumor|hereditary_disease	genetics_and_genomics|urology|oncology	hereditary|cancer	reproductive_system_disorder|hereditary	false	true	false	true	high
MONDO:0012598	fibromatosis, gingival, 4	musculoskeletal_system_disorder|hereditary_disease|disorder_of_development_or_morphogenesis	other	mouth_disorder|disorder_of_development_or_morphogenesis|hereditary_disease|musculoskeletal_system_disorder	rheumatology|dermatology	cancer|autoimmune_diseases|inflammatory_disease	bone_disorder|joint_disorder|skin_disorder	false	false	false	false	medium
MONDO:0012602	autosomal recessive nonsyndromic hearing loss 24	hereditary_disease|auditory_system_disorder|nervous_system_disorder|psychiatric_disorder	psychiatric_disorder	nervous_system_disorder|auditory_system_disorder|hereditary_disease|psychiatric_disorder	genetics_and_genomics|otolaryngology|pediatric	metabolic_disorder|neurodegenerative_disease	ear_disorder	false	false	false	false	low
MONDO:0012603	episodic kinesigenic dyskinesia 2	hereditary_disease|nervous_system_disorder	other	nervous_system_disorder|hereditary_disease	neurology|genetics_and_genomics	mental_health_disorder|neurodegenerative_disease	brain_disorder|muscle_disorder	false	false	false	false	medium
MONDO:0012604	isolated microphthalmia 3	hereditary_disease|disorder_of_visual_system	other	disorder_of_visual_system|hereditary_disease|disorder_of_orbital_region	ophthalmology|genetics_and_genomics	metabolic_disorder|autoimmune_diseases|neurodegenerative_disease	eye_disorder	false	false	false	false	medium
MONDO:0012605	isolated microphthalmia 5	hereditary_disease|disorder_of_visual_system	other	disorder_of_visual_system|hereditary_disease|disorder_of_orbital_region	ophthalmology|genetics_and_genomics|pediatric	inflammatory_disease|metabolic_disorder|autoimmune_diseases|neurodegenerative_disease	eye_disorder	false	false	false	false	high
MONDO:0012608	neuronopathy, distal hereditary motor, autosomal recessive 4	hereditary_disease|nervous_system_disorder	neurodegenerative_disease	nervous_system_disorder|hereditary_disease	neurology|genetics_and_genomics	metabolic_disorder|autoimmune_diseases|neurodegenerative_disease	spinal_disorder|brain_disorder|neuronopathy|muscle_disorder	false	false	false	false	high
MONDO:0012609	Alzheimer disease 12	hereditary_disease|nervous_system_disorder|psychiatric_disorder	neurodegenerative_disease|psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder	neurology|genetics_and_genomics|psychiatry	cardiovascular_disorder|mental_health_disorder|neurodegenerative_disease	brain_disorder	false	false	false	false	very_high
MONDO:0012610	inflammatory bowel disease 10	immune_system_disorder|digestive_system_disorder|hereditary_disease	other	hereditary_disease|digestive_system_disorder|immune_system_disorder	gastroenterology|hepatology|rheumatology	inflammatory_disease|autoimmune_diseases	immune_disorder|lower_gastrointestinal_disorder	false	false	false	true	high
MONDO:0012611	polyhydramnios, megalencephaly, and symptomatic epilepsy	nervous_system_disorder|hereditary_disease	other	nervous_system_disorder|hereditary_disease	neurology|genetics_and_genomics|pediatric	corrected_answer___neurodegenerative_disease|metabolic_disorder|symptomatic_epilepsy_is_often_associated_with_a_underlying_cause_of_the_epilepsy|neurodegenerative_disease	symptomatic_epilepsy_is_often_associated_with_both_of_these_conditions_but_the_term_itself_fits_as_well_so_i_ve_included_it__brain_disorder|symptomatic_epilepsy|kidney_disorder|brain_disorder	false	false	false	false	very_high
MONDO:0012612	intellectual disability, autosomal recessive 12	nervous_system_disorder|metabolic_disease|psychiatric_disorder|hereditary_disease	metabolic_disease|psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder|metabolic_disease	neurology|genetics_and_genomics|pediatric	metabolic_disorder|neurodegenerative_disease	brain_disorder|muscle_disorder	false	false	false	false	high
MONDO:0012613	intellectual disability, autosomal recessive 5	nervous_system_disorder|psychiatric_disorder|metabolic_disease|hereditary_disease	metabolic_disease|psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder|metabolic_disease	genetics_and_genomics|pediatric	metabolic_disorder|neurodegenerative_disease	autosomal_recessive_disorder|brain_disorder	false	false	false	false	high
MONDO:0012614	intellectual disability, autosomal recessive 6	nervous_system_disorder|psychiatric_disorder|metabolic_disease|hereditary_disease	metabolic_disease|psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder|metabolic_disease	neurology|genetics_and_genomics|pediatric	metabolic_disorder|neurodegenerative_disease	autosomal_recessive_disorder|brain_disorder	false	false	false	false	high
MONDO:0012615	intellectual disability, autosomal recessive 7	nervous_system_disorder|psychiatric_disorder|metabolic_disease|hereditary_disease	metabolic_disease|psychiatric_disorder	nervous_system_disorder|hereditary_disease|psychiatric_disorder|metabolic_disease	neurology|genetics_and_genomics|pediatrics	metabolic_disorder|neurodegenerative_disease	intellectual_disability|brain_disorder	false	false	false	false	high
